index,round,homeTeam,awayTeam,xg,goal,minute,goalDifference,player,playerID,position,rating,team,eloTeam,keeper,keeperID,keeperRating,opponent,eloOpponent,isHome,x,y,distance,angle,situation,bodyPart
39,4,Parma,Udinese,0.057737044990063,0,6,-1,Florian Thauvin,148824,F,76,Udinese,1676,Leandro Chichizola,80532,72,Parma,1582,False,17,28,20,35,assisted,strong-foot
39,4,Parma,Udinese,0.12341540306807,0,8,1,Matteo Cancellieri,1017649,F,70,Parma,1582,Maduka Okoye,891656,74,Udinese,1676,True,12,32,14,33,assisted,strong-foot
39,4,Parma,Udinese,0.12216381728649,0,9,-1,Sandi Lovrić,575852,M,62,Udinese,1676,Leandro Chichizola,80532,72,Parma,1582,False,11,47,13,32,assisted,strong-foot
39,4,Parma,Udinese,0.019270339980721,0,16,1,Dennis Man,812145,M,72,Parma,1582,Maduka Okoye,891656,74,Udinese,1676,True,11,57,20,57,assisted,strong-foot
39,4,Parma,Udinese,0.088404774665833,0,17,-1,Lorenzo Lucca,962364,F,72,Udinese,1676,Leandro Chichizola,80532,72,Parma,1582,False,12,46,13,26,assisted,strong-foot
39,4,Parma,Udinese,0.09592429548502,0,19,-1,Florian Thauvin,148824,F,76,Udinese,1676,Leandro Chichizola,80532,72,Parma,1582,False,13,43,13,12,assisted,strong-foot
39,4,Parma,Udinese,0.040869399905205,0,20,-1,Sandi Lovrić,575852,M,62,Udinese,1676,Leandro Chichizola,80532,72,Parma,1582,False,30,42,30,3,assisted,weak-foot
39,4,Parma,Udinese,0.041010577231646,0,22,1,Valentin Mihăilă,925242,M,65,Parma,1582,Maduka Okoye,891656,74,Udinese,1676,True,22,54,26,32,assisted,strong-foot
39,4,Parma,Udinese,0.037393845617771,0,27,-1,Martín Payero,895592,M,64,Udinese,1676,Leandro Chichizola,80532,72,Parma,1582,False,23,40,23,0,regular,strong-foot
39,4,Parma,Udinese,0.015452434308827,0,34,-1,Hassane Kamara,351434,M,57,Udinese,1676,Leandro Chichizola,80532,72,Parma,1582,False,31,20,36,32,assisted,strong-foot
39,4,Parma,Udinese,0.03743702173233,0,36,-1,Jesper Karlström,227894,M,54,Udinese,1676,Leandro Chichizola,80532,72,Parma,1582,False,26,51,28,22,assisted,strong-foot
39,4,Parma,Udinese,0.063387885689735,0,42,-1,Florian Thauvin,148824,F,76,Udinese,1676,Leandro Chichizola,80532,72,Parma,1582,False,17,50,19,30,assisted,strong-foot
39,4,Parma,Udinese,0.24547599256039,1,43,1,Ange-Yoan Bonny,1086223,F,72,Parma,1582,Maduka Okoye,891656,74,Udinese,1676,True,14,43,14,12,assisted,strong-foot
39,4,Parma,Udinese,0.060499966144562,0,45,-2,Lorenzo Lucca,962364,F,72,Udinese,1676,Leandro Chichizola,80532,72,Parma,1582,False,15,54,20,43,assisted,strong-foot
39,4,Parma,Udinese,0.1743930876255,0,47,2,Ange-Yoan Bonny,1086223,F,72,Parma,1582,Maduka Okoye,891656,74,Udinese,1676,True,17,45,17,16,fast-break,strong-foot
39,4,Parma,Udinese,0.18216274678707,1,50,-2,Lorenzo Lucca,962364,F,72,Udinese,1676,Leandro Chichizola,80532,72,Parma,1582,False,7,39,7,8,assisted,head
39,4,Parma,Udinese,0.055284224450588,0,57,1,Valentin Mihăilă,925242,M,65,Parma,1582,Maduka Okoye,891656,74,Udinese,1676,True,18,34,18,18,regular,strong-foot
39,4,Parma,Udinese,0.040829166769981,0,60,-1,Kingsley Ehizibue,609206,M,55,Udinese,1676,Leandro Chichizola,80532,72,Parma,1582,False,19,53,23,34,regular,strong-foot
39,4,Parma,Udinese,0.028827697038651,0,61,-1,Jürgen Ekkelenkamp,904887,M,67,Udinese,1676,Leandro Chichizola,80532,72,Parma,1582,False,22,43,22,7,corner,strong-foot
39,4,Parma,Udinese,0.20407183468342,0,68,-1,Keinan Davis,830858,F,68,Udinese,1676,Leandro Chichizola,80532,72,Parma,1582,False,4,44,5,45,assisted,head
39,4,Parma,Udinese,0.97636264562607,1,68,-1,Florian Thauvin,148824,F,76,Udinese,1676,Leandro Chichizola,80532,72,Parma,1582,False,0,39,1,90,assisted,strong-foot
39,4,Parma,Udinese,0.29737514257431,0,77,0,Jürgen Ekkelenkamp,904887,M,67,Udinese,1676,Leandro Chichizola,80532,72,Parma,1582,False,5,39,5,11,assisted,weak-foot
39,4,Parma,Udinese,0.28823229670525,1,78,0,Florian Thauvin,148824,F,76,Udinese,1676,Leandro Chichizola,80532,72,Parma,1582,False,7,35,8,35,regular,strong-foot
39,4,Parma,Udinese,0.018411094322801,0,86,-1,Hernani,156019,M,69,Parma,1582,Maduka Okoye,891656,74,Udinese,1676,True,31,53,33,22,corner,strong-foot
39,4,Parma,Udinese,0.10495412349701,0,89,1,Brenner,884980,F,70,Udinese,1676,Leandro Chichizola,80532,72,Parma,1582,False,14,31,16,32,assisted,weak-foot
39,4,Parma,Udinese,0.019323481246829,0,90,-1,Drissa Camara,958167,M,56,Parma,1582,Maduka Okoye,891656,74,Udinese,1676,True,19,24,24,40,regular,strong-foot
40,5,Cagliari,Empoli,0.029392920434475,0,7,0,Giuseppe Pezzella,814589,M,54,Empoli,1652,Simone Scuffet,284349,73,Cagliari,1601,False,12,22,21,56,regular,strong-foot
40,5,Cagliari,Empoli,0.21126644313335,0,18,0,Alessandro Deiola,328109,M,66,Cagliari,1601,Devis Vásquez,925285,68,Empoli,1652,True,4,36,5,45,corner,head
40,5,Cagliari,Empoli,0.16882468760014,0,18,0,Sebastiano Luperto,352736,D,47,Cagliari,1601,Devis Vásquez,925285,68,Empoli,1652,True,5,43,5,30,corner,head
40,5,Cagliari,Empoli,0.38076674938202,1,33,0,Lorenzo Colombo,930191,F,74,Empoli,1652,Simone Scuffet,284349,73,Cagliari,1601,False,16,31,18,29,fast-break,strong-foot
40,5,Cagliari,Empoli,0.039602849632502,0,35,1,Lorenzo Colombo,930191,F,74,Empoli,1652,Simone Scuffet,284349,73,Cagliari,1601,False,6,27,14,65,assisted,weak-foot
40,5,Cagliari,Empoli,0.023755174130201,0,39,-1,Sebastiano Luperto,352736,D,47,Cagliari,1601,Devis Vásquez,925285,68,Empoli,1652,True,11,34,12,28,corner,head
40,5,Cagliari,Empoli,0.054694179445505,0,42,-1,Zito Luvumbo,1000150,F,70,Cagliari,1601,Devis Vásquez,925285,68,Empoli,1652,True,26,45,26,10,assisted,strong-foot
40,5,Cagliari,Empoli,0.0078285746276379,0,45,-1,Nadir Zortea,928104,M,58,Cagliari,1601,Devis Vásquez,925285,68,Empoli,1652,True,28,53,30,24,corner,strong-foot
40,5,Cagliari,Empoli,0.016904639080167,0,45,-1,Yerry Mina,360396,D,49,Cagliari,1601,Devis Vásquez,925285,68,Empoli,1652,True,14,36,14,15,corner,head
40,5,Cagliari,Empoli,0.03383282572031,0,49,1,Sebastiano Esposito,965008,F,73,Empoli,1652,Simone Scuffet,284349,73,Cagliari,1601,False,9,57,19,62,assisted,strong-foot
40,5,Cagliari,Empoli,0.18987596035004,1,49,1,Sebastiano Esposito,965008,F,73,Empoli,1652,Simone Scuffet,284349,73,Cagliari,1601,False,8,48,11,45,regular,weak-foot
40,5,Cagliari,Empoli,0.083990156650543,0,59,-2,Zito Luvumbo,1000150,F,70,Cagliari,1601,Devis Vásquez,925285,68,Empoli,1652,True,15,29,18,36,assisted,strong-foot
40,5,Cagliari,Empoli,0.034246902912855,0,61,-2,Leonardo Pavoletti,132704,F,68,Cagliari,1601,Devis Vásquez,925285,68,Empoli,1652,True,12,28,16,45,corner,strong-foot
40,5,Cagliari,Empoli,0.13031117618084,0,63,-2,Răzvan Marin,279563,M,73,Cagliari,1601,Devis Vásquez,925285,68,Empoli,1652,True,9,37,9,18,assisted,head
40,5,Cagliari,Empoli,0.021037867292762,0,63,-2,Alessandro Deiola,328109,M,66,Cagliari,1601,Devis Vásquez,925285,68,Empoli,1652,True,27,47,27,14,regular,strong-foot
40,5,Cagliari,Empoli,0.016746571287513,0,70,2,Ardian Ismajli,840414,D,30,Empoli,1652,Simone Scuffet,284349,73,Cagliari,1601,False,13,45,13,21,corner,head
40,5,Cagliari,Empoli,0.026496002450585,0,70,2,Lorenzo Colombo,930191,F,74,Empoli,1652,Simone Scuffet,284349,73,Cagliari,1601,False,17,24,23,43,corner,strong-foot
40,5,Cagliari,Empoli,0.03892769664526,0,72,-2,Leonardo Pavoletti,132704,F,68,Cagliari,1601,Devis Vásquez,925285,68,Empoli,1652,True,14,43,14,12,assisted,head
40,5,Cagliari,Empoli,0.56380826234818,0,72,-2,Gianluca Gaetano,902019,M,71,Cagliari,1601,Devis Vásquez,925285,68,Empoli,1652,True,6,39,6,9,assisted,strong-foot
40,5,Cagliari,Empoli,0.0070594255812466,0,78,-2,Paulo Azzi,383314,M,62,Cagliari,1601,Devis Vásquez,925285,68,Empoli,1652,True,28,55,31,28,set-piece,weak-foot
40,5,Cagliari,Empoli,0.092332102358341,0,82,2,Sebastiano Esposito,965008,F,73,Empoli,1652,Simone Scuffet,284349,73,Cagliari,1601,False,21,36,21,10,assisted,strong-foot
40,5,Cagliari,Empoli,0.042745906859636,0,85,-2,Gianluca Gaetano,902019,M,71,Cagliari,1601,Devis Vásquez,925285,68,Empoli,1652,True,11,34,12,28,assisted,head
40,5,Cagliari,Empoli,0.37420904636383,0,85,-2,Leonardo Pavoletti,132704,F,68,Cagliari,1601,Devis Vásquez,925285,68,Empoli,1652,True,5,43,5,30,regular,head
40,5,Cagliari,Empoli,0.018040018156171,0,86,-2,Yerry Mina,360396,D,49,Cagliari,1601,Devis Vásquez,925285,68,Empoli,1652,True,13,45,13,21,corner,head
40,5,Cagliari,Empoli,0.038270603865385,0,90,2,Pietro Pellegri,839226,F,67,Empoli,1652,Simone Scuffet,284349,73,Cagliari,1601,False,9,55,17,59,fast-break,strong-foot
40,5,Cagliari,Empoli,0.086296550929546,0,90,-2,Gianluca Lapadula,147368,F,72,Cagliari,1601,Devis Vásquez,925285,68,Empoli,1652,True,15,38,15,7,assisted,strong-foot
40,5,Cagliari,Empoli,0.32149124145508,0,90,-2,Gianluca Gaetano,902019,M,71,Cagliari,1601,Devis Vásquez,925285,68,Empoli,1652,True,5,34,7,50,regular,strong-foot
40,5,Cagliari,Empoli,0.030675902962685,0,90,-2,Paulo Azzi,383314,M,62,Cagliari,1601,Devis Vásquez,925285,68,Empoli,1652,True,23,32,24,19,corner,strong-foot
40,5,Cagliari,Empoli,0.023318564519286,0,90,-2,Gianluca Gaetano,902019,M,71,Cagliari,1601,Devis Vásquez,925285,68,Empoli,1652,True,26,50,27,21,corner,strong-foot
40,5,Cagliari,Empoli,0.07364758849144,0,90,-2,Leonardo Pavoletti,132704,F,68,Cagliari,1601,Devis Vásquez,925285,68,Empoli,1652,True,6,32,10,53,corner,strong-foot
41,5,Hellas Verona,Torino,0.58757954835892,1,10,0,Antonio Sanabria,333261,F,74,Torino,1754,Lorenzo Montipò,253391,77,Hellas Verona,1645,False,15,38,15,7,regular,strong-foot
41,5,Hellas Verona,Torino,0.046382330358028,1,12,-1,Grīgorīs Kastanos,791566,M,70,Hellas Verona,1645,Vanja Milinković-Savić,356160,77,Torino,1754,True,22,35,22,12,corner,strong-foot
41,5,Hellas Verona,Torino,0.079329870641232,0,19,0,Valentino Lazaro,233826,M,68,Torino,1754,Lorenzo Montipò,253391,77,Hellas Verona,1645,False,27,33,27,14,free-kick,strong-foot
41,5,Hellas Verona,Torino,0.7884,0,22,0,Antonio Sanabria,333261,F,74,Torino,1754,Lorenzo Montipò,253391,77,Hellas Verona,1645,False,13,40,13,0,penalty,strong-foot
41,5,Hellas Verona,Torino,0.040550284087658,0,26,0,Sebastian Walukiewicz,886243,D,37,Torino,1754,Lorenzo Montipò,253391,77,Hellas Verona,1645,False,9,56,18,60,regular,strong-foot
41,5,Hellas Verona,Torino,0.064698100090027,0,30,0,Darko Lazović,41157,M,71,Hellas Verona,1645,Vanja Milinković-Savić,356160,77,Torino,1754,True,6,24,17,69,throw-in-set-piece,weak-foot
41,5,Hellas Verona,Torino,0.077447734773159,1,33,0,Duván Zapata,38162,F,81,Torino,1754,Lorenzo Montipò,253391,77,Hellas Verona,1645,False,10,37,10,16,assisted,head
41,5,Hellas Verona,Torino,0.06097486615181,0,36,1,Duván Zapata,38162,F,81,Torino,1754,Lorenzo Montipò,253391,77,Hellas Verona,1645,False,12,38,12,9,assisted,head
41,5,Hellas Verona,Torino,0.020176593214273,0,38,-1,Grīgorīs Kastanos,791566,M,70,Hellas Verona,1645,Vanja Milinković-Savić,356160,77,Torino,1754,True,32,53,34,22,assisted,strong-foot
41,5,Hellas Verona,Torino,0.025261510163546,0,40,1,Duván Zapata,38162,F,81,Torino,1754,Lorenzo Montipò,253391,77,Hellas Verona,1645,False,14,42,14,8,set-piece,head
41,5,Hellas Verona,Torino,0.20179462432861,0,40,1,Antonio Sanabria,333261,F,74,Torino,1754,Lorenzo Montipò,253391,77,Hellas Verona,1645,False,4,33,8,60,set-piece,weak-foot
41,5,Hellas Verona,Torino,0.036924291402102,0,42,1,Sebastian Walukiewicz,886243,D,37,Torino,1754,Lorenzo Montipò,253391,77,Hellas Verona,1645,False,29,43,29,5,assisted,strong-foot
41,5,Hellas Verona,Torino,0.031336784362793,0,43,-1,Daniel Silva,974863,M,55,Hellas Verona,1645,Vanja Milinković-Savić,356160,77,Torino,1754,True,28,38,28,4,assisted,strong-foot
41,5,Hellas Verona,Torino,0.073371931910515,0,56,1,Ivan Ilić,877371,M,71,Torino,1754,Lorenzo Montipò,253391,77,Hellas Verona,1645,False,15,44,15,14,assisted,strong-foot
41,5,Hellas Verona,Torino,0.10199888050556,0,56,1,Duván Zapata,38162,F,81,Torino,1754,Lorenzo Montipò,253391,77,Hellas Verona,1645,False,13,44,13,17,assisted,strong-foot
41,5,Hellas Verona,Torino,0.053692199289799,0,60,1,Sebastian Walukiewicz,886243,D,37,Torino,1754,Lorenzo Montipò,253391,77,Hellas Verona,1645,False,23,50,25,23,regular,strong-foot
41,5,Hellas Verona,Torino,0.083998575806618,0,66,1,Antonio Sanabria,333261,F,74,Torino,1754,Lorenzo Montipò,253391,77,Hellas Verona,1645,False,10,41,10,5,assisted,head
41,5,Hellas Verona,Torino,0.014029491692781,0,73,-1,Jackson Tchatchoua,1096210,D,58,Hellas Verona,1645,Vanja Milinković-Savić,356160,77,Torino,1754,True,36,39,36,1,corner,strong-foot
41,5,Hellas Verona,Torino,0.017639718949795,0,77,1,Gvidas Gineitis,1030829,M,57,Torino,1754,Lorenzo Montipò,253391,77,Hellas Verona,1645,False,36,34,36,9,assisted,strong-foot
41,5,Hellas Verona,Torino,0.018257256597281,0,77,1,Gvidas Gineitis,1030829,M,57,Torino,1754,Lorenzo Montipò,253391,77,Hellas Verona,1645,False,28,35,28,10,corner,strong-foot
41,5,Hellas Verona,Torino,0.037976026535034,1,79,1,Che Adams,773409,F,75,Torino,1754,Lorenzo Montipò,253391,77,Hellas Verona,1645,False,27,47,27,14,regular,strong-foot
41,5,Hellas Verona,Torino,0.089666619896889,0,80,-2,Dailon Rocha Livramento,1155358,F,71,Hellas Verona,1645,Vanja Milinković-Savić,356160,77,Torino,1754,True,9,31,12,45,assisted,strong-foot
41,5,Hellas Verona,Torino,0.088909596204758,0,88,-2,Daniel Mosquera,1018179,F,70,Hellas Verona,1645,Vanja Milinković-Savić,356160,77,Torino,1754,True,11,39,11,5,assisted,strong-foot
41,5,Hellas Verona,Torino,0.14782652258873,1,90,-2,Daniel Mosquera,1018179,F,70,Hellas Verona,1645,Vanja Milinković-Savić,356160,77,Torino,1754,True,11,44,11,19,assisted,strong-foot
42,5,Juventus,Napoli,0.038757231086493,0,21,0,Giovanni Di Lorenzo,153257,D,66,Napoli,1772,Michele Di Gregorio,844609,80,Juventus,1835,False,8,47,10,41,corner,head
42,5,Juventus,Napoli,0.047797098755836,0,22,0,Weston McKennie,881931,M,72,Juventus,1835,Alex Meret,592794,81,Napoli,1772,True,17,32,18,25,assisted,weak-foot
42,5,Juventus,Napoli,0.046215519309044,0,26,0,Teun Koopmeiners,803033,M,77,Juventus,1835,Alex Meret,592794,81,Napoli,1772,True,11,35,12,24,assisted,head
42,5,Juventus,Napoli,0.034763488918543,0,29,0,Scott McTominay,879346,M,77,Napoli,1772,Michele Di Gregorio,844609,80,Juventus,1835,False,31,46,31,10,regular,strong-foot
42,5,Juventus,Napoli,0.047691714018583,0,32,0,Khvicha Kvaratskhelia,889259,F,77,Napoli,1772,Michele Di Gregorio,844609,80,Juventus,1835,False,24,50,26,22,assisted,weak-foot
42,5,Juventus,Napoli,0.018092269077897,0,34,0,Khvicha Kvaratskhelia,889259,F,77,Napoli,1772,Michele Di Gregorio,844609,80,Juventus,1835,False,30,40,30,0,regular,weak-foot
42,5,Juventus,Napoli,0.024225413799286,0,38,0,Khvicha Kvaratskhelia,889259,F,77,Napoli,1772,Michele Di Gregorio,844609,80,Juventus,1835,False,21,28,24,29,assisted,weak-foot
42,5,Juventus,Napoli,0.011169901117682,0,48,0,Nico González,901325,M,75,Juventus,1835,Alex Meret,592794,81,Napoli,1772,True,35,50,36,15,assisted,strong-foot
42,5,Juventus,Napoli,0.024130675941706,0,49,0,Kenan Yıldız,1149011,F,65,Juventus,1835,Alex Meret,592794,81,Napoli,1772,True,15,20,25,53,assisted,weak-foot
42,5,Juventus,Napoli,0.050300199538469,0,55,0,Matteo Politano,235672,F,77,Napoli,1772,Michele Di Gregorio,844609,80,Juventus,1835,False,18,51,21,31,assisted,strong-foot
42,5,Juventus,Napoli,0.07877591997385,0,56,0,Matteo Politano,235672,F,77,Napoli,1772,Michele Di Gregorio,844609,80,Juventus,1835,False,5,48,9,57,assisted,weak-foot
42,5,Juventus,Napoli,0.01249785348773,0,70,0,Teun Koopmeiners,803033,M,77,Juventus,1835,Alex Meret,592794,81,Napoli,1772,True,33,43,33,5,assisted,strong-foot
42,5,Juventus,Napoli,0.066066339612007,0,70,0,Teun Koopmeiners,803033,M,77,Juventus,1835,Alex Meret,592794,81,Napoli,1772,True,16,31,18,29,assisted,weak-foot
42,5,Juventus,Napoli,0.044031884521246,0,79,0,Kenan Yıldız,1149011,F,65,Juventus,1835,Alex Meret,592794,81,Napoli,1772,True,6,23,18,70,assisted,weak-foot
42,5,Juventus,Napoli,0.030849911272526,0,82,0,Andrea Cambiaso,917048,M,61,Juventus,1835,Alex Meret,592794,81,Napoli,1772,True,28,27,30,24,assisted,weak-foot
42,5,Juventus,Napoli,0.027294898405671,0,88,0,Timothy Weah,855810,M,70,Juventus,1835,Alex Meret,592794,81,Napoli,1772,True,14,55,20,46,regular,strong-foot
42,5,Juventus,Napoli,0.016076665371656,0,90,0,Giovanni Simeone,341143,F,78,Napoli,1772,Michele Di Gregorio,844609,80,Juventus,1835,False,55,32,55,8,assisted,strong-foot
43,5,Lecce,Parma,0.01656112074852,0,4,0,Patrick Dorgu,1397168,D,51,Lecce,1613,Zion Suzuki,905351,71,Parma,1582,True,29,55,32,27,assisted,strong-foot
43,5,Lecce,Parma,0.090163297951221,0,12,0,Dennis Man,812145,M,72,Parma,1582,Wladimiro Falcone,256667,80,Lecce,1613,False,14,52,18,40,assisted,weak-foot
43,5,Lecce,Parma,0.057186398655176,0,12,0,Valentin Mihăilă,925242,M,65,Parma,1582,Wladimiro Falcone,256667,80,Lecce,1613,False,15,41,15,3,corner,strong-foot
43,5,Lecce,Parma,0.088043510913849,0,14,0,Ante Rebić,152769,F,75,Lecce,1613,Zion Suzuki,905351,71,Parma,1582,True,21,42,21,5,assisted,weak-foot
43,5,Lecce,Parma,0.016857348382473,0,15,0,Tete Morente,605374,M,69,Lecce,1613,Zion Suzuki,905351,71,Parma,1582,True,29,29,31,20,assisted,strong-foot
43,5,Lecce,Parma,0.036202050745487,0,15,0,Valentin Mihăilă,925242,M,65,Parma,1582,Wladimiro Falcone,256667,80,Lecce,1613,False,27,36,27,8,regular,strong-foot
43,5,Lecce,Parma,0.042207263410091,0,19,0,Ange-Yoan Bonny,1086223,F,72,Parma,1582,Wladimiro Falcone,256667,80,Lecce,1613,False,7,53,14,61,assisted,strong-foot
43,5,Lecce,Parma,0.042503103613853,0,22,0,Dennis Man,812145,M,72,Parma,1582,Wladimiro Falcone,256667,80,Lecce,1613,False,28,49,29,17,assisted,strong-foot
43,5,Lecce,Parma,0.03133275732398,0,28,0,Nikola Krstović,839156,F,74,Lecce,1613,Zion Suzuki,905351,71,Parma,1582,True,11,22,21,58,fast-break,strong-foot
43,5,Lecce,Parma,0.040869399905205,0,30,0,Ylber Ramadani,841977,M,56,Lecce,1613,Zion Suzuki,905351,71,Parma,1582,True,30,41,30,1,regular,strong-foot
43,5,Lecce,Parma,0.42100757360458,1,32,0,Patrick Dorgu,1397168,D,51,Lecce,1613,Zion Suzuki,905351,71,Parma,1582,True,15,47,16,25,assisted,strong-foot
43,5,Lecce,Parma,0.027561124414206,0,32,-1,Adrián Bernabé,934384,M,70,Parma,1582,Wladimiro Falcone,256667,80,Lecce,1613,False,34,44,34,6,free-kick,strong-foot
43,5,Lecce,Parma,0.27569568157196,0,38,1,Nikola Krstović,839156,F,74,Lecce,1613,Zion Suzuki,905351,71,Parma,1582,True,16,35,16,17,fast-break,strong-foot
43,5,Lecce,Parma,0.021818762645125,0,38,1,Ylber Ramadani,841977,M,56,Lecce,1613,Zion Suzuki,905351,71,Parma,1582,True,28,45,28,10,assisted,weak-foot
43,5,Lecce,Parma,0.017983127385378,0,39,-1,Hernani,156019,M,69,Parma,1582,Wladimiro Falcone,256667,80,Lecce,1613,False,35,29,36,17,assisted,strong-foot
43,5,Lecce,Parma,0.012946831062436,0,42,1,Frédéric Guilbert,372430,D,45,Lecce,1613,Zion Suzuki,905351,71,Parma,1582,True,30,45,30,9,assisted,strong-foot
43,5,Lecce,Parma,0.11402463167906,0,45,1,Ante Rebić,152769,F,75,Lecce,1613,Zion Suzuki,905351,71,Parma,1582,True,15,32,17,28,assisted,strong-foot
43,5,Lecce,Parma,0.02795560285449,0,45,-1,Dennis Man,812145,M,72,Parma,1582,Wladimiro Falcone,256667,80,Lecce,1613,False,10,55,18,56,assisted,strong-foot
43,5,Lecce,Parma,0.057175025343895,0,49,-1,Valentin Mihăilă,925242,M,65,Parma,1582,Wladimiro Falcone,256667,80,Lecce,1613,False,30,33,30,13,free-kick,strong-foot
43,5,Lecce,Parma,0.053112711757421,0,52,-1,Hernani,156019,M,69,Parma,1582,Wladimiro Falcone,256667,80,Lecce,1613,False,27,28,29,23,free-kick,strong-foot
43,5,Lecce,Parma,0.01579006575048,0,55,-1,Dennis Man,812145,M,72,Parma,1582,Wladimiro Falcone,256667,80,Lecce,1613,False,25,51,27,23,set-piece,strong-foot
43,5,Lecce,Parma,0.016331255435944,0,57,-1,Dennis Man,812145,M,72,Parma,1582,Wladimiro Falcone,256667,80,Lecce,1613,False,12,53,17,47,set-piece,strong-foot
43,5,Lecce,Parma,0.061060409992933,1,59,1,Nikola Krstović,839156,F,74,Lecce,1613,Zion Suzuki,905351,71,Parma,1582,True,22,54,26,32,free-kick,strong-foot
43,5,Lecce,Parma,0.028444815427065,0,61,-2,Dennis Man,812145,M,72,Parma,1582,Wladimiro Falcone,256667,80,Lecce,1613,False,14,53,19,42,assisted,strong-foot
43,5,Lecce,Parma,0.095806792378426,0,63,-2,Dennis Man,812145,M,72,Parma,1582,Wladimiro Falcone,256667,80,Lecce,1613,False,22,39,22,2,assisted,strong-foot
43,5,Lecce,Parma,0.14276812970638,0,64,-2,Ange-Yoan Bonny,1086223,F,72,Parma,1582,Wladimiro Falcone,256667,80,Lecce,1613,False,16,36,16,14,assisted,strong-foot
43,5,Lecce,Parma,0.015818547457457,0,71,-2,Adrián Bernabé,934384,M,70,Parma,1582,Wladimiro Falcone,256667,80,Lecce,1613,False,28,50,29,19,assisted,strong-foot
43,5,Lecce,Parma,0.22858189046383,0,76,2,Nikola Krstović,839156,F,74,Lecce,1613,Zion Suzuki,905351,71,Parma,1582,True,17,37,17,10,assisted,strong-foot
43,5,Lecce,Parma,0.22699810564518,0,77,-2,Anas Haj Mohamed,1155432,F,51,Parma,1582,Wladimiro Falcone,256667,80,Lecce,1613,False,7,40,7,0,assisted,weak-foot
43,5,Lecce,Parma,0.19822676479816,0,77,-2,Ange-Yoan Bonny,1086223,F,72,Parma,1582,Wladimiro Falcone,256667,80,Lecce,1613,False,4,44,5,45,assisted,weak-foot
43,5,Lecce,Parma,0.18837231397629,0,77,-2,Antoine Hainaut,1394202,M,53,Parma,1582,Wladimiro Falcone,256667,80,Lecce,1613,False,9,46,10,33,regular,weak-foot
43,5,Lecce,Parma,0.045600082725286,0,82,-2,Dennis Man,812145,M,72,Parma,1582,Wladimiro Falcone,256667,80,Lecce,1613,False,12,21,22,57,regular,strong-foot
43,5,Lecce,Parma,0.10396744310856,0,82,2,Lameck Banda,911350,M,65,Lecce,1613,Zion Suzuki,905351,71,Parma,1582,True,15,29,18,36,fast-break,strong-foot
43,5,Lecce,Parma,0.065944284200668,0,83,-2,Ange-Yoan Bonny,1086223,F,72,Parma,1582,Wladimiro Falcone,256667,80,Lecce,1613,False,16,43,16,10,corner,strong-foot
43,5,Lecce,Parma,0.050299007445574,0,90,-2,Pontus Almqvist,856065,F,66,Parma,1582,Wladimiro Falcone,256667,80,Lecce,1613,False,18,31,20,26,corner,strong-foot
43,5,Lecce,Parma,0.063538886606693,0,90,-2,Anas Haj Mohamed,1155432,F,51,Parma,1582,Wladimiro Falcone,256667,80,Lecce,1613,False,14,47,15,26,assisted,weak-foot
43,5,Lecce,Parma,0.17059455811977,1,90,-2,Pontus Almqvist,856065,F,66,Parma,1582,Wladimiro Falcone,256667,80,Lecce,1613,False,12,47,13,30,assisted,strong-foot
43,5,Lecce,Parma,0.073181129992008,0,90,1,Nikola Krstović,839156,F,74,Lecce,1613,Zion Suzuki,905351,71,Parma,1582,True,15,30,18,33,fast-break,weak-foot
43,5,Lecce,Parma,0.33194822072983,1,90,-1,Antoine Hainaut,1394202,M,53,Parma,1582,Wladimiro Falcone,256667,80,Lecce,1613,False,7,37,7,23,corner,head
